 i and j  , i , j , nam , sk
 iandj , 37 , 3980 , train_neg , MI
 iandj , 148 , 4640 , train_neg , MI
 iandj , 294 , 3763 , train_neg , MI
 iandj , 251 , 3575 , train_neg , MI
 iandj , 327 , 3234 , train_neg , MI
 iandj , 113 , 394 , train_neg , MI
 iandj , 192 , 4511 , train_neg , MI
 iandj , 159 , 4455 , train_neg , MI
 iandj , 293 , 1521 , train_neg , MI
 iandj , 248 , 3938 , train_neg , MI
 iandj , 152 , 1766 , train_neg , MI
 iandj , 301 , 4472 , train_neg , MI
 iandj , 163 , 372 , train_neg , MI
 iandj , 151 , 3669 , train_neg , MI
 iandj , 184 , 5190 , train_neg , MI
 iandj , 4 , 1683 , train_neg , MI
 iandj , 251 , 3265 , train_neg , MI
 iandj , 70 , 3621 , train_neg , MI
 iandj , 329 , 526 , train_neg , MI
 iandj , 161 , 5034 , train_neg , MI
 iandj , 156 , 915 , train_neg , MI
 iandj , 325 , 1506 , train_neg , MI
 iandj , 154 , 1752 , train_neg , MI
 iandj , 112 , 1075 , train_neg , MI
 iandj , 66 , 5678 , train_neg , MI
 iandj , 132 , 5276 , train_neg , MI
 iandj , 97 , 414 , train_neg , MI
 iandj , 103 , 5300 , train_neg , MI
 iandj , 107 , 3937 , train_neg , MI
 iandj , 125 , 2916 , train_neg , MI
 iandj , 53 , 348 , train_neg , MI
 iandj , 32 , 5082 , train_neg , MI
 iandj , 226 , 2643 , train_neg , MI
 iandj , 137 , 5862 , train_neg , MI
 iandj , 306 , 4399 , train_neg , MI
 iandj , 209 , 2250 , train_neg , MI
 iandj , 67 , 2376 , train_neg , MI
